"item","category","company","number_per_case","metric","month","day","amount"
"Tanqueray","gin","Southern",12,"oh","leftover","2022",7
"Tanqueray","gin","Southern",12,"opening","order","2023",37
"Tanqueray","gin","Southern",12,"oh","4","30",28
"Tanqueray","gin","Southern",12,"thru","4","30",16
"Tanqueray","gin","Southern",12,"order","5","7",NA
"Tanqueray","gin","Southern",12,"oh","5","7",29
"Tanqueray","gin","Southern",12,"thru","5","7",NA
"Tanqueray","gin","Southern",12,"order","5","14",NA
"Tanqueray","gin","Southern",12,"oh","5","14",27
"Tanqueray","gin","Southern",12,"thru","5","14",2
"Tanqueray","gin","Southern",12,"order","5","21",2
"Tanqueray","gin","Southern",12,"oh","5","21",31
"Tanqueray","gin","Southern",12,"thru","5","21",NA
"Tanqueray","gin","Southern",12,"order","5","28",4
"Tanqueray","gin","Southern",12,"oh","5","28",27
"Tanqueray","gin","Southern",12,"thru","5","28",8
"Tanqueray","gin","Southern",12,"order","6","4",NA
"Tanqueray","gin","Southern",12,"oh","6","4",30
"Tanqueray","gin","Southern",12,"thru","6","4",NA
"Tanqueray","gin","Southern",12,"order","6","11",4
"Tanqueray","gin","Southern",12,"oh","6","11",29
"Tanqueray","gin","Southern",12,"thru","6","11",5
"Tanqueray","gin","Southern",12,"order","6","18",NA
"Tanqueray","gin","Southern",12,"oh","6","18",28
"Tanqueray","gin","Southern",12,"thru","6","18",1
"Tanqueray","gin","Southern",12,"order","6","25",3
"Tanqueray","gin","Southern",12,"oh","6","25",25
"Tanqueray","gin","Southern",12,"thru","6","25",6
"Tanqueray","gin","Southern",12,"order","7","9",0
"Tanqueray","gin","Southern",12,"oh","7","9",29
"Tanqueray","gin","Southern",12,"thru","7","9",NA
"Tanqueray","gin","Southern",12,"order","7","16",NA
"Tanqueray","gin","Southern",12,"oh","7","16",28
"Tanqueray","gin","Southern",12,"thru","7","16",1
"Tanqueray","gin","Southern",12,"order","7","23",NA
"Tanqueray","gin","Southern",12,"oh","7","23",25
"Tanqueray","gin","Southern",12,"thru","7","23",3
"Tanqueray","gin","Southern",12,"order","7","30",NA
"Tanqueray","gin","Southern",12,"oh","7","30",22
"Tanqueray","gin","Southern",12,"thru","7","30",3
"Tanqueray","gin","Southern",12,"order","8","6",NA
"Tanqueray","gin","Southern",12,"oh","8","6",16
"Tanqueray","gin","Southern",12,"thru","8","6",6
"Tanqueray","gin","Southern",12,"order","8","13",NA
"Tanqueray","gin","Southern",12,"oh","8","13",12
"Tanqueray","gin","Southern",12,"thru","8","13",4
"Tanqueray","gin","Southern",12,"order","8","20",1
"Tanqueray","gin","Southern",12,"oh","8","20",31
"Tanqueray","gin","Southern",12,"thru","8","20",NA
"Tanqueray","gin","Southern",12,"order","8","29",0
"Tanqueray","gin","Southern",12,"oh","8","29",30
"Tanqueray","gin","Southern",12,"thru","8","29",1
"Tanqueray","gin","Southern",12,"order","9","6",NA
"Tanqueray","gin","Southern",12,"oh","9","6",28
"Tanqueray","gin","Southern",12,"thru","9","6",2
"Tanqueray","gin","Southern",12,"order","9","12",0
"Tanqueray","gin","Southern",12,"oh","9","12",22
"Tanqueray","gin","Southern",12,"thru","9","12",6
"Tanqueray","gin","Southern",12,"order","9","26",0
"Tanqueray","gin","Southern",12,"oh","9","26",13
"Tanqueray","gin","Southern",12,"thru","9","26",9
"Titos","vodka","Southern",12,"oh","leftover","2022",0
"Titos","vodka","Southern",12,"opening","order","2023",168
"Titos","vodka","Southern",12,"oh","4","30",84
"Titos","vodka","Southern",12,"thru","4","30",84
"Titos","vodka","Southern",12,"order","5","7",NA
"Titos","vodka","Southern",12,"oh","5","7",52
"Titos","vodka","Southern",12,"thru","5","7",32
"Titos","vodka","Southern",12,"order","5","14",34
"Titos","vodka","Southern",12,"oh","5","14",3
"Titos","vodka","Southern",12,"thru","5","14",83
"Titos","vodka","Southern",12,"order","5","21",133
"Titos","vodka","Southern",12,"oh","5","21",83
"Titos","vodka","Southern",12,"thru","5","21",53
"Titos","vodka","Southern",12,"order","5","28",166
"Titos","vodka","Southern",12,"oh","5","28",19
"Titos","vodka","Southern",12,"thru","5","28",230
"Titos","vodka","Southern",12,"order","6","4",84
"Titos","vodka","Southern",12,"oh","6","4",143
"Titos","vodka","Southern",12,"thru","6","4",NA
"Titos","vodka","Southern",12,"order","6","11",165
"Titos","vodka","Southern",12,"oh","6","11",184
"Titos","vodka","Southern",12,"thru","6","11",124
"Titos","vodka","Southern",12,"order","6","18",NA
"Titos","vodka","Southern",12,"oh","6","18",94
"Titos","vodka","Southern",12,"thru","6","18",90
"Titos","vodka","Southern",12,"order","6","25",85
"Titos","vodka","Southern",12,"oh","6","25",90
"Titos","vodka","Southern",12,"thru","6","25",89
"Titos","vodka","Southern",12,"order","7","9",250
"Titos","vodka","Southern",12,"oh","7","9",131
"Titos","vodka","Southern",12,"thru","7","9",209
"Titos","vodka","Southern",12,"order","7","16",NA
"Titos","vodka","Southern",12,"oh","7","16",126
"Titos","vodka","Southern",12,"thru","7","16",5
"Titos","vodka","Southern",12,"order","7","23",NA
"Titos","vodka","Southern",12,"oh","7","23",40
"Titos","vodka","Southern",12,"thru","7","23",86
"Titos","vodka","Southern",12,"order","7","30",NA
"Titos","vodka","Southern",12,"oh","7","30",43
"Titos","vodka","Southern",12,"thru","7","30",NA
"Titos","vodka","Southern",12,"order","8","6",NA
"Titos","vodka","Southern",12,"oh","8","6",10
"Titos","vodka","Southern",12,"thru","8","6",33
"Titos","vodka","Southern",12,"order","8","13",NA
"Titos","vodka","Southern",12,"oh","8","13",91
"Titos","vodka","Southern",12,"thru","8","13",NA
"Titos","vodka","Southern",12,"order","8","20",21
"Titos","vodka","Southern",12,"oh","8","20",7
"Titos","vodka","Southern",12,"thru","8","20",105
"Titos","vodka","Southern",12,"order","8","29",0
"Titos","vodka","Southern",12,"oh","8","29",94
"Titos","vodka","Southern",12,"thru","8","29",NA
"Titos","vodka","Southern",12,"order","9","6",51
"Titos","vodka","Southern",12,"oh","9","6",0
"Titos","vodka","Southern",12,"thru","9","6",145
"Titos","vodka","Southern",12,"order","9","12",0
"Titos","vodka","Southern",12,"oh","9","12",28
"Titos","vodka","Southern",12,"thru","9","12",NA
"Titos","vodka","Southern",12,"order","9","26",0
"Titos","vodka","Southern",12,"oh","9","26",0
"Titos","vodka","Southern",12,"thru","9","26",28
"Triple Sec","liqueur","Union",12,"oh","leftover","2022",4
"Triple Sec","liqueur","Union",12,"opening","order","2023",84
"Triple Sec","liqueur","Union",12,"oh","4","30",0
"Triple Sec","liqueur","Union",12,"thru","4","30",88
"Triple Sec","liqueur","Union",12,"order","5","7",NA
"Triple Sec","liqueur","Union",12,"oh","5","7",33
"Triple Sec","liqueur","Union",12,"thru","5","7",NA
"Triple Sec","liqueur","Union",12,"order","5","14",83
"Triple Sec","liqueur","Union",12,"oh","5","14",80
"Triple Sec","liqueur","Union",12,"thru","5","14",36
"Triple Sec","liqueur","Union",12,"order","5","21",52
"Triple Sec","liqueur","Union",12,"oh","5","21",142
"Triple Sec","liqueur","Union",12,"thru","5","21",NA
"Triple Sec","liqueur","Union",12,"order","5","28",4
"Triple Sec","liqueur","Union",12,"oh","5","28",126
"Triple Sec","liqueur","Union",12,"thru","5","28",20
"Triple Sec","liqueur","Union",12,"order","6","4",NA
"Triple Sec","liqueur","Union",12,"oh","6","4",111
"Triple Sec","liqueur","Union",12,"thru","6","4",15
"Triple Sec","liqueur","Union",12,"order","6","11",3
"Triple Sec","liqueur","Union",12,"oh","6","11",70
"Triple Sec","liqueur","Union",12,"thru","6","11",44
"Triple Sec","liqueur","Union",12,"order","6","18",4
"Triple Sec","liqueur","Union",12,"oh","6","18",53
"Triple Sec","liqueur","Union",12,"thru","6","18",21
"Triple Sec","liqueur","Union",12,"order","6","25",50
"Triple Sec","liqueur","Union",12,"oh","6","25",93
"Triple Sec","liqueur","Union",12,"thru","6","25",10
"Triple Sec","liqueur","Union",12,"order","7","9",35
"Triple Sec","liqueur","Union",12,"oh","7","9",54
"Triple Sec","liqueur","Union",12,"thru","7","9",74
"Triple Sec","liqueur","Union",12,"order","7","16",NA
"Triple Sec","liqueur","Union",12,"oh","7","16",92
"Triple Sec","liqueur","Union",12,"thru","7","16",NA
"Triple Sec","liqueur","Union",12,"order","7","23",NA
"Triple Sec","liqueur","Union",12,"oh","7","23",69
"Triple Sec","liqueur","Union",12,"thru","7","23",23
"Triple Sec","liqueur","Union",12,"order","7","30",2
"Triple Sec","liqueur","Union",12,"oh","7","30",52
"Triple Sec","liqueur","Union",12,"thru","7","30",19
"Triple Sec","liqueur","Union",12,"order","8","6",NA
"Triple Sec","liqueur","Union",12,"oh","8","6",28
"Triple Sec","liqueur","Union",12,"thru","8","6",24
"Triple Sec","liqueur","Union",12,"order","8","13",NA
"Triple Sec","liqueur","Union",12,"oh","8","13",61
"Triple Sec","liqueur","Union",12,"thru","8","13",NA
"Triple Sec","liqueur","Union",12,"order","8","20",86
"Triple Sec","liqueur","Union",12,"oh","8","20",46
"Triple Sec","liqueur","Union",12,"thru","8","20",101
"Triple Sec","liqueur","Union",12,"order","8","29",0
"Triple Sec","liqueur","Union",12,"oh","8","29",105
"Triple Sec","liqueur","Union",12,"thru","8","29",NA
"Triple Sec","liqueur","Union",12,"order","9","6",4
"Triple Sec","liqueur","Union",12,"oh","9","6",89
"Triple Sec","liqueur","Union",12,"thru","9","6",20
"Triple Sec","liqueur","Union",12,"order","9","12",0
"Triple Sec","liqueur","Union",12,"oh","9","12",78
"Triple Sec","liqueur","Union",12,"thru","9","12",11
"Triple Sec","liqueur","Union",12,"order","9","26",0
"Triple Sec","liqueur","Union",12,"oh","9","26",70
"Triple Sec","liqueur","Union",12,"thru","9","26",8
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","leftover","2022",6
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"opening","order","2023",3
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","4","30",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","4","30",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","5","7",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","5","7",3
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","5","7",1
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","5","14",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","5","14",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","5","14",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","5","21",3
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","5","21",7
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","5","21",1
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","5","28",2
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","5","28",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","5","28",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","6","4",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","6","4",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","6","4",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","6","11",12
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","6","11",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","6","11",12
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","6","18",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","6","18",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","6","18",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","6","25",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","6","25",10
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","6","25",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","7","9",2
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","7","9",1
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","7","9",11
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","7","16",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","7","16",12
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","7","16",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","7","23",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","7","23",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","7","23",7
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","7","30",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","7","30",10
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","7","30",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","8","6",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","8","6",9
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","8","6",1
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","8","13",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","8","13",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","8","13",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","8","20",3
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","8","20",8
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","8","20",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","8","29",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","8","29",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","8","29",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","9","6",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","9","6",9
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","9","6",NA
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","9","12",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","9","12",5
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","9","12",4
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"order","9","26",0
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"oh","9","26",6
"Tulamore Dew_Bush Mils Irish Whiskey","whiskey","Empire",6,"thru","9","26",NA
"White Claw","seltzer","Manhatten",NA,"oh","leftover","2022",2
"White Claw","seltzer","Manhatten",NA,"opening","order","2023",17
"White Claw","seltzer","Manhatten",NA,"oh","4","30",0
"White Claw","seltzer","Manhatten",NA,"thru","4","30",19
"White Claw","seltzer","Manhatten",NA,"order","5","7",NA
"White Claw","seltzer","Manhatten",NA,"oh","5","7",0
"White Claw","seltzer","Manhatten",NA,"thru","5","7",0
"White Claw","seltzer","Manhatten",NA,"order","5","14",37
"White Claw","seltzer","Manhatten",NA,"oh","5","14",12
"White Claw","seltzer","Manhatten",NA,"thru","5","14",25
"White Claw","seltzer","Manhatten",NA,"order","5","21",34
"White Claw","seltzer","Manhatten",NA,"oh","5","21",38
"White Claw","seltzer","Manhatten",NA,"thru","5","21",8
"White Claw","seltzer","Manhatten",NA,"order","5","28",3
"White Claw","seltzer","Manhatten",NA,"oh","5","28",21
"White Claw","seltzer","Manhatten",NA,"thru","5","28",20
"White Claw","seltzer","Manhatten",NA,"order","6","4",NA
"White Claw","seltzer","Manhatten",NA,"oh","6","4",2
"White Claw","seltzer","Manhatten",NA,"thru","6","4",19
"White Claw","seltzer","Manhatten",NA,"order","6","11",35
"White Claw","seltzer","Manhatten",NA,"oh","6","11",54
"White Claw","seltzer","Manhatten",NA,"thru","6","11",NA
"White Claw","seltzer","Manhatten",NA,"order","6","18",4
"White Claw","seltzer","Manhatten",NA,"oh","6","18",40
"White Claw","seltzer","Manhatten",NA,"thru","6","18",18
"White Claw","seltzer","Manhatten",NA,"order","6","25",4
"White Claw","seltzer","Manhatten",NA,"oh","6","25",28
"White Claw","seltzer","Manhatten",NA,"thru","6","25",16
"White Claw","seltzer","Manhatten",NA,"order","7","9",15
"White Claw","seltzer","Manhatten",NA,"oh","7","9",14
"White Claw","seltzer","Manhatten",NA,"thru","7","9",29
"White Claw","seltzer","Manhatten",NA,"order","7","16",15
"White Claw","seltzer","Manhatten",NA,"oh","7","16",19
"White Claw","seltzer","Manhatten",NA,"thru","7","16",10
"White Claw","seltzer","Manhatten",NA,"order","7","23",NA
"White Claw","seltzer","Manhatten",NA,"oh","7","23",19
"White Claw","seltzer","Manhatten",NA,"thru","7","23",0
"White Claw","seltzer","Manhatten",NA,"order","7","30",8
"White Claw","seltzer","Manhatten",NA,"oh","7","30",12
"White Claw","seltzer","Manhatten",NA,"thru","7","30",15
"White Claw","seltzer","Manhatten",NA,"order","8","6",NA
"White Claw","seltzer","Manhatten",NA,"oh","8","6",15
"White Claw","seltzer","Manhatten",NA,"thru","8","6",NA
"White Claw","seltzer","Manhatten",NA,"order","8","13",NA
"White Claw","seltzer","Manhatten",NA,"oh","8","13",14
"White Claw","seltzer","Manhatten",NA,"thru","8","13",1
"White Claw","seltzer","Manhatten",NA,"order","8","20",14
"White Claw","seltzer","Manhatten",NA,"oh","8","20",4
"White Claw","seltzer","Manhatten",NA,"thru","8","20",24
"White Claw","seltzer","Manhatten",NA,"order","8","29",0
"White Claw","seltzer","Manhatten",NA,"oh","8","29",5
"White Claw","seltzer","Manhatten",NA,"thru","8","29",NA
"White Claw","seltzer","Manhatten",NA,"order","9","6",10
"White Claw","seltzer","Manhatten",NA,"oh","9","6",5
"White Claw","seltzer","Manhatten",NA,"thru","9","6",10
"White Claw","seltzer","Manhatten",NA,"order","9","12",0
"White Claw","seltzer","Manhatten",NA,"oh","9","12",8
"White Claw","seltzer","Manhatten",NA,"thru","9","12",NA
"White Claw","seltzer","Manhatten",NA,"order","9","26",0
"White Claw","seltzer","Manhatten",NA,"oh","9","26",12
"White Claw","seltzer","Manhatten",NA,"thru","9","26",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","leftover","2022",9
"White Zinfandel","white wine","Boening Brothers",6,"opening","order","2023",25
"White Zinfandel","white wine","Boening Brothers",6,"oh","4","30",55
"White Zinfandel","white wine","Boening Brothers",6,"thru","4","30",NA
"White Zinfandel","white wine","Boening Brothers",6,"order","5","7",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","5","7",55
"White Zinfandel","white wine","Boening Brothers",6,"thru","5","7",0
"White Zinfandel","white wine","Boening Brothers",6,"order","5","14",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","5","14",49
"White Zinfandel","white wine","Boening Brothers",6,"thru","5","14",6
"White Zinfandel","white wine","Boening Brothers",6,"order","5","21",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","5","21",51
"White Zinfandel","white wine","Boening Brothers",6,"thru","5","21",NA
"White Zinfandel","white wine","Boening Brothers",6,"order","5","28",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","5","28",45
"White Zinfandel","white wine","Boening Brothers",6,"thru","5","28",6
"White Zinfandel","white wine","Boening Brothers",6,"order","6","4",NA
"White Zinfandel","white wine","Boening Brothers",6,"oh","6","4",38
"White Zinfandel","white wine","Boening Brothers",6,"thru","6","4",7
"White Zinfandel","white wine","Boening Brothers",6,"order","6","11",0
"White Zinfandel","white wine","Boening Brothers",6,"oh","6","11",41
"White Zinfandel","white wine","Boening Brothers",6,"thru","6","11",NA
